grade	courseName	topic	clusterKey	clusterLabel	primaryBenchmark	CCSS	MN07	MN22	TEKS	dokLevel	problemIndex	stem	answer	hint
6	Grade 6	ratios and rates	ratio_6	Ratios & Rates	6.1.2.1	6.RP.A.1; 6.RP.A.2; 6.RP.A.3	6.1.2.1; 6.1.2.2; 6.1.2.3	6.N.2.2; 6.N.2.3	6.4A; 6.4B; 6.4C; 6.4D; 6.4H; 6.5A	DOK2	2	Store A: 5 apples for $3. Store B: 8 apples for $5. Which is the better buy?	Store A ($0.60/apple) vs Store B ($0.625/apple). Store A is better.	Calculate the unit price at each store.
6	Grade 6	ratios and rates	ratio_6	Ratios & Rates	6.1.2.1	6.RP.A.1; 6.RP.A.2; 6.RP.A.3	6.1.2.1; 6.1.2.2; 6.1.2.3	6.N.2.2; 6.N.2.3	6.4A; 6.4B; 6.4C; 6.4D; 6.4H; 6.5A	DOK3	1	A map scale is 1 inch = 25 miles. Two cities are 3.5 inches apart on the map. Your car gets 30 mpg and gas costs $3.50/gallon. How much will the trip cost in gas?	87.5 miles / 30 mpg = 2.917 gal x $3.50 = $10.21	First find actual distance, then gallons needed, then cost.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	1	Multiply: 2/3 x 4/5	8/15	Multiply numerators, multiply denominators.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	2	Divide: 3/4 / 1/2	3/2 or 1 1/2	Invert the second fraction and multiply.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	3	What is 1/3 of 24?	8	Multiply 24 by 1/3.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	4	You have a sheet of paper. Fold it in half, then fold it in half again. What fraction of the original sheet do you see?	1/4	Each fold divides what you see by 2.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	5	Sofia has 3/4 of a pizza. She wants to share it equally among 3 friends. How much pizza does each friend get?	1/4 of a pizza	Divide 3/4 by 3. Think about sharing three-quarters equally three ways.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	6	Draw an area model to show 2/3 × 1/2. What is the answer?	2/6 or 1/3	Divide a rectangle into thirds horizontally and halves vertically. Shade the overlap.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	7	Use a bar diagram to show 1/2 ÷ 4. What fraction is the answer?	1/8	Draw a bar representing 1/2 and divide it into 4 equal parts.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK2	1	A board is 5/6 foot long. You cut it into pieces that are 1/12 foot each. How many pieces?	10 pieces (5/6 / 1/12 = 10)	Divide the total length by the piece length.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK2	2	Draw an area model showing 2/3 x 3/4. What fraction of the whole is shaded?	6/12 = 1/2 of the whole is shaded.	Draw a rectangle, divide into thirds one way and fourths the other.
6	Grade 6	multiplication and division of fractions	fraction_6	Fractions, Decimals & Percents	6.1.1.3	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK3	1	A recipe calls for 3/4 cup sugar. You want to make 2/3 of the recipe. Your only measuring cup is 1/8 cup. How many scoops?	3/4 x 2/3 = 1/2 cup. Then 1/2 / 1/8 = 4 scoops.	First find how much sugar, then figure out scoops.
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK1	1	What is 25% of 80?	20	0.25 x 80
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK1	2	Convert 3/5 to a percent.	60%	3 / 5 = 0.6 = 60%
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK1	3	A video game costs $40. It's on sale for 25% off. How much money do you save?	$10	25% = 1/4. Find 1/4 of $40.
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK1	4	Draw a 100-grid and shade 35% of it. What fraction does this represent?	35/100 or 7/20	100-grid has 100 squares. Shade 35 of them.
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK1	5	Use a strip diagram to show that 60% of a quantity equals 30. What is the total quantity?	50	If 60% (6 out of 10 parts) = 30, then 10% = 5, so 100% = 50.
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK2	1	A shirt costs $40 and is 15% off. What is the sale price?	$34 (discount = $6)	15% of 40 = 6
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK2	2	You scored 18 out of 24. What percent did you get?	75%	18/24 = 3/4 = 0.75
6	Grade 6	percent	percent_6	Percents	6.1.1.4	6.RP.A.3c	6.1.1.4; 6.1.2.3	6.N.3.3	6.4E; 6.4F; 6.4G; 6.5B; 6.5C	DOK3	1	A store marks up items 40%, then puts them on sale for 25% off. Is the final price more or less than the original cost? By how much percent?	Final = 1.40 x 0.75 = 1.05 = 5% more than original cost.	Apply markup first, then discount.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	1	What is 3/4 + 1/4?	1	When the denominators are the same, add the numerators and keep the denominator.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	2	Convert 0.75 to a fraction in simplest form.	3/4	0.75 means 75 hundredths. Simplify by dividing both numerator and denominator by 25.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK1	3	What is 1/2 of 16?	8	To find a fraction of a number, multiply the fraction by the number.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK2	1	Maria bought 2 1/2 pounds of apples at $1.50 per pound. About how much did she spend? Estimate your answer.	about $3.75 or $4	Round 2 1/2 to 2 or 3. Then multiply by the price per pound to estimate.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK2	2	A recipe calls for 3/4 cup of flour. You need to make 3 times the recipe. How much flour do you need? Show your work.	2 1/4 cups	Multiply 3/4 by 3. Convert the improper fraction to a mixed number.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK2	3	James has 5/6 of a pizza left. His friend eats 1/3 of the whole pizza. How much pizza remains? Explain your steps.	1/2 of the pizza	First, find a common denominator for 5/6 and 1/3. Then subtract.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK3	1	A baker estimates that 40% of her daily flour goes to bread and 1/3 goes to pastries. Which uses more flour, and by how much? Justify your reasoning with calculations.	Pastries use more; 40% = 2/5, so 1/3 > 2/5 by 1/15 (about 6.7%)	Convert both percentages and fractions to decimals or a common denominator to compare. Show which is larger and calculate the difference.
6	Grade 6	problem solving and estimation	fraction_6	Fractions, Decimals & Percents	6.1.1.1	6.NS.A.1; 6.NS.B.2; 6.NS.B.3	6.1.1.1; 6.1.1.2; 6.1.1.3	6.N.2.2; 6.N.3.2	6.2E; 6.3A; 6.3E; 6.7A	DOK3	2	A store sells juice in three sizes: 1/2 liter ($2), 0.75 liter ($2.80), and 1.5 liters ($7.50). Which size offers the best value per liter? Show your calculations and explain your choice.	The 1.5 liter size at $5 per liter is the best value	Calculate the price per liter for each size by dividing cost by volume. Compare the unit rates.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	1	Write an algebraic expression for 'the sum of x and 8'.	x + 8	Sum means add. Look for the key word and translate it to symbols.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	2	Evaluate 3x + 5 when x = 2.	11	Replace x with 2, then follow the order of operations: multiply first, then add.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	3	Write an expression for 'twice a number y'.	2y	Twice means multiply by 2. The variable y represents the unknown number.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	4	Diego has a balance scale. On one side, he puts 3 identical blocks and a 5-ounce weight. On the other side, he puts a 20-ounce weight. Each block weighs the same. How many ounces does each block weigh?	5 ounces	3b + 5 = 20. What is b?
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	5	Draw algebra tiles to represent the expression 2x + 3. Use rectangles for x and squares for 1.	2 rectangles and 3 unit squares	Each variable is a rectangle, each unit is a small square.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	6	Create an input-output table with the rule y = 2x + 1. Include values for x = 0, 1, 2, 3, 4.	x: 0,1,2,3,4 | y: 1,3,5,7,9	Apply the rule y = 2x + 1 to each x value.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	1	A cell phone plan costs $30 per month plus $0.10 per text message. Write an expression for the total cost if you send t text messages. Then find the cost if you send 200 messages.	Expression: 30 + 0.10t; Cost for 200 messages: $50	The fixed cost is $30. The variable cost depends on t. Substitute t = 200 into your expression.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	2	A rectangle has a length of (x + 3) and a width of 5. Write an expression for the perimeter. If x = 2, what is the perimeter?	Expression: 2(x + 3) + 2(5) or 2x + 16; Perimeter when x = 2 is 20 units	Perimeter = 2(length) + 2(width). Simplify the expression, then substitute x = 2.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	3	Sarah earns $12 per hour babysitting. She works h hours each week. Write an expression for her weekly earnings. If she works 8 hours, how much does she earn? Show your work.	Expression: 12h; Weekly earnings for 8 hours: $96	Multiply the hourly rate by the number of hours. Evaluate when h = 8.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK3	1	Two phone plans are offered: Plan A costs $25 + $0.05 per minute, and Plan B costs $40 flat. Write an expression for each plan. For what number of minutes would both plans cost the same? Show your reasoning.	Plan A: 25 + 0.05m; Plan B: 40; Both cost the same at 300 minutes	Set the expressions equal: 25 + 0.05m = 40. Solve for m by subtracting 25 and dividing by 0.05.
6	Grade 6	variables and representations	equation_6	Equations & Algebraic Thinking	6.2.1.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK3	2	A school club's budget is modeled by the expression 500 + 20n, where n is the number of members. They need at least $800. Write and solve an inequality to find the minimum number of members needed. Interpret your answer in context.	500 + 20n ≥ 800; n ≥ 15; They need at least 15 members.	Set up the inequality, subtract 500 from both sides, then divide by 20. Think about what the answer means for the club.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	1	Use the distributive property to simplify 3(x + 2).	3x + 6	Multiply 3 by each term inside the parentheses: 3·x and 3·2.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	2	Simplify 2x + 5x.	7x	Combine like terms. Add the coefficients of x.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	3	Which expression is equivalent to 4(2y)? A) 8y  B) 6y  C) 2y  D) 4y	A) 8y	Multiply 4 by 2 to get the coefficient of y.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	1	A rectangle has sides of length (2x + 1) and width 3. Write the perimeter in two ways: first using the distributive property, then by combining like terms. Explain why both expressions are equivalent.	Method 1: 2(2x + 1) + 2(3) = 4x + 2 + 6; Method 2: 4x + 8; They equal the same value.	Use perimeter = 2l + 2w. Apply the distributive property first, then combine like terms.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	2	Simplify the expression 5x + 3y + 2x - y. Group like terms first, then add. Show each step.	7x + 2y	Group x terms together: (5x + 2x). Group y terms together: (3y - y). Then combine.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	3	A store sells t-shirts for $12 and hoodies for $25. You buy 3 t-shirts and 2 hoodies. Write an expression, then simplify it to find the total cost.	Expression: 3(12) + 2(25) = 36 + 50 = $86	Multiply the price by the quantity for each item. Then add them together.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK3	1	Three different expressions are given: 2(3x + 4), 6x + 8, and 2(3x) + 2(4). Are they all equivalent? Prove your answer by showing your work with the distributive property and simplification.	Yes, all three are equivalent to 6x + 8.	Apply the distributive property to the first and third expressions. Compare the results.
6	Grade 6	properties and equivalent expressions	equation_6	Equations & Algebraic Thinking	6.2.2.1	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK3	2	A garden's perimeter is modeled by 2(l + w). If the length is 3x - 2 and the width is x, write an equivalent simplified expression. Explain what the coefficient of x represents in the context of the problem.	Simplified: 8x - 4. The coefficient 8 represents the sum of twice the length and twice the width coefficients.	Substitute the expressions for l and w. Distribute the 2, then combine like terms. Think about what the perimeter includes.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	1	Solve: x + 7 = 15	x = 8	What number plus 7 equals 15? Subtract 7 from both sides.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	2	Solve: 3x = 18	x = 6	What number times 3 equals 18? Divide both sides by 3.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK1	3	Solve: x - 5 = 12	x = 17	What number minus 5 equals 12? Add 5 to both sides.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	1	A music store is having a sale where all CDs are $4 off the original price. If you pay $8 for a CD on sale, what was the original price? Write and solve an equation.	Equation: x - 4 = 8; Original price: $12	Let x be the original price. The sale price is $4 less. Set up an equation and solve.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	2	Juan's age is 3 times his sister's age. If Juan is 15 years old, how old is his sister? Write an equation and solve it. Show your work.	Equation: 3x = 15; Sister's age: 5 years	Let x be the sister's age. Juan's age is 3 times hers. Divide both sides by 3.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK2	3	A book costs $18. This is $5 more than a pen. Write and solve an equation to find the cost of a pen.	Equation: x + 5 = 18; Pen cost: $13	Let x be the pen's cost. The book costs $5 more. Subtract 5 from both sides.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK3	1	A rental company charges $25 per day plus a $50 security deposit. Your total bill is $200. Write an equation and solve it to find how many days you rented. Verify your answer by substituting back into the original situation.	Equation: 25d + 50 = 200; d = 6 days. Verification: 25(6) + 50 = 150 + 50 = 200 ✓	Let d be the number of days. Set up the total cost equation. Solve by subtracting 50, then dividing by 25.
6	Grade 6	represent and solve equations	equation_6	Equations & Algebraic Thinking	6.2.2.2	6.EE.A.1; 6.EE.A.2; 6.EE.B.5; 6.EE.B.6; 6.EE.B.7	6.2.1.1; 6.2.2.1; 6.2.2.2	6.A.1.2; 6.A.2.1; 6.A.3.1	6.6A; 6.6B; 6.6C; 6.7A; 6.7B; 6.9A; 6.10A	DOK3	2	Two teams are selling candy bars to raise money. Team A has already sold 40 bars and sells 12 more per day. Team B has sold 10 bars and sells 20 per day. After how many days will they have sold the same number of bars? Write two equations and solve them to find when they're equal.	Team A: 40 + 12d; Team B: 10 + 20d; Setting equal: 40 + 12d = 10 + 20d; d = 3.75 days (or 3 3/4 days)	Write expressions for each team's total. Set them equal and solve for d by moving variable terms and constants to opposite sides.
